Year,Kilometers_Driven,Fuel_Type,Transmission,Mileage,Engine,Power,Seats,Price,Model
2015,55000,Diesel,Automatic,21.66,1498.0,103.52,5.0,5.7,skoda rapid
2013,30852,Petrol,Manual,22.74,796.0,47.3,5.0,2.49,suzuki alto
2011,65000,Petrol,Manual,16.47,1198.0,73.9,5.0,3.0,volkswagen polo
2015,65000,Diesel,Manual,26.0,1498.0,98.6,5.0,5.95,honda city
2013,72000,Diesel,Manual,23.4,1248.0,74.0,5.0,2.69,suzuki swift
2015,32000,Petrol,Manual,17.8,1497.0,117.3,5.0,5.5,honda city
2016,29875,Petrol,Manual,18.16,1196.0,86.8,5.0,4.85,ford figo
2018,32539,Diesel,Manual,24.3,1248.0,88.5,5.0,8.39,suzuki vitara
2015,83090,Diesel,Manual,19.01,1461.0,108.45,5.0,7.99,renault duster
2016,62679,Diesel,Manual,21.19,1396.0,88.73,5.0,6.95,hyundai i20
2006,44000,Petrol,Manual,17.7,1497.0,78.0,5.0,1.55,honda city
2010,78400,Petrol,Manual,15.6,1196.0,70.0,5.0,2.75,ford figo
2014,71300,Petrol,Manual,13.06,1598.0,102.53,5.0,4.25,renault duster
2015,18000,Petrol,Manual,20.36,1197.0,78.9,5.0,2.85,hyundai i10
2017,14000,Diesel,Manual,26.59,1248.0,74.0,5.0,7.5,suzuki swift
2014,44000,Petrol,Manual,16.47,1198.0,74.0,5.0,4.3,volkswagen polo
2010,136000,Diesel,Manual,11.5,2982.0,171.0,7.0,11.0,toyota fortuner
2010,144113,Diesel,Manual,11.5,2982.0,171.0,7.0,11.75,toyota fortuner
2012,94989,Petrol,Manual,12.8,2354.0,177.6,5.0,6.58,honda accord
2012,58133,Diesel,Manual,22.9,1248.0,74.0,5.0,4.8,suzuki swift
2008,61000,Petrol,Manual,17.5,1198.0,70.0,5.0,1.65,skoda fabia
2017,27000,Diesel,Manual,17.1,1956.0,170.0,5.0,15.0,jeep compass
2007,145277,Petrol,Manual,15.3,1596.0,101.0,5.0,1.65,ford fiesta
2015,42000,Diesel,Manual,27.62,793.0,47.0,5.0,3.6,suzuki celerio
2011,86000,Diesel,Manual,11.5,2982.0,171.0,7.0,11.5,toyota fortuner
2015,42150,Diesel,Manual,27.62,793.0,47.0,5.0,3.6,suzuki celerio
2015,30158,Petrol,Manual,21.1,814.0,55.2,5.0,3.05,hyundai eon
2011,47000,Diesel,Manual,23.5,1498.0,90.0,5.0,6.0,ford fiesta
2013,39000,Petrol,Manual,16.47,1198.0,74.0,5.0,3.75,volkswagen polo
2016,32125,Petrol,Manual,16.2,1199.0,74.0,5.0,6.17,volkswagen polo
2017,58829,Diesel,Manual,24.3,1248.0,88.5,5.0,9.05,suzuki vitara
2013,67559,Petrol,Manual,19.4,1198.0,86.8,5.0,4.05,honda brio
2013,55000,Petrol,Manual,17.5,1298.0,85.8,5.0,4.25,suzuki swift
2018,30000,Petrol,Manual,23.1,998.0,67.04,5.0,3.75,suzuki celerio
2016,28000,Petrol,Automatic,13.0,1591.0,121.3,5.0,11.85,hyundai creta
2016,31826,Diesel,Manual,22.7,1498.0,89.84,5.0,8.24,ford ecosport
2008,100009,Petrol,Manual,13.1,1997.0,141.1,5.0,6.5,honda cr-v
2014,74345,Diesel,Manual,15.1,2179.0,140.0,7.0,8.0,mahindra xuv500
2015,58134,Petrol,Manual,16.47,1198.0,74.0,5.0,4.64,volkswagen polo
2010,30566,Petrol,Automatic,19.2,1197.0,80.0,5.0,3.32,hyundai i10
2012,55231,Petrol,Manual,20.36,1197.0,78.9,5.0,2.78,hyundai i10
2016,67774,Diesel,Automatic,14.81,1998.0,163.7,5.0,8.95,chevrolet cruze
2013,50319,Petrol,Automatic,12.0,1991.0,181.03,5.0,21.95,mercedes-benz e-class
2013,45000,Diesel,Manual,22.07,1199.0,73.9,5.0,3.25,volkswagen polo
2014,10500,Petrol,Manual,17.4,1497.0,117.3,5.0,5.9,honda city
2017,21789,Diesel,Manual,24.3,1248.0,88.5,5.0,9.88,suzuki vitara
2019,21134,Petrol,Manual,18.6,1197.0,81.86,5.0,8.78,hyundai elite
2014,51553,Diesel,Manual,21.64,1461.0,84.8,5.0,5.98,nissan sunny
2011,67422,Petrol,Manual,14.53,1798.0,138.0,5.0,3.55,toyota corolla
2015,60519,Diesel,Manual,22.32,1582.0,126.32,5.0,6.24,hyundai verna
2009,34000,Diesel,Manual,19.3,1248.0,73.9,5.0,2.19,suzuki swift
2013,68434,Diesel,Manual,28.4,1248.0,73.75,5.0,5.5,suzuki dzire
2014,17000,Petrol,Manual,24.07,998.0,67.1,5.0,2.1,suzuki alto
2012,22000,Diesel,Automatic,14.84,2143.0,170.0,5.0,14.0,mercedes-benz new
2013,79225,Diesel,Manual,22.0,1582.0,126.2,5.0,5.5,hyundai verna
2007,63000,Petrol,Manual,14.2,1598.0,102.0,5.0,1.2,chevrolet aveo
2014,61922,Petrol,Manual,20.4,1197.0,81.8,5.0,5.3,suzuki swift
2015,85000,Diesel,Manual,23.9,1582.0,126.2,5.0,6.3,hyundai verna
2013,65000,Diesel,Manual,13.0,2982.0,168.5,7.0,16.1,toyota fortuner
2008,81308,Diesel,Automatic,13.2,1995.0,170.0,5.0,7.95,bmw 3
2016,35000,Petrol,Manual,24.7,796.0,47.3,5.0,2.65,suzuki alto
2012,65349,Petrol,Manual,20.92,998.0,67.1,5.0,2.81,suzuki alto
2012,80000,Petrol,Automatic,15.64,1798.0,167.62,5.0,17.5,audi a4
2012,61000,Petrol,Manual,16.1,1197.0,85.0,5.0,3.3,suzuki swift
2019,31817,Petrol,Manual,22.5,998.0,67.04,5.0,5.34,suzuki wagon
2016,41000,Diesel,Manual,21.14,1498.0,103.52,5.0,8.5,skoda rapid
2010,82606,Petrol,Manual,16.0,1198.0,90.0,5.0,2.69,honda jazz
2015,52000,Diesel,Manual,16.0,2179.0,140.0,7.0,11.5,mahindra xuv500
2011,50318,Petrol,Manual,18.5,1197.0,85.8,5.0,4.06,suzuki ritz
2012,72000,Diesel,Manual,20.5,1598.0,103.5,5.0,4.6,skoda rapid
2015,63776,Diesel,Manual,24.0,1120.0,70.0,5.0,3.96,hyundai grand
2015,28133,Petrol,Manual,18.6,1197.0,81.86,5.0,5.6,hyundai elite
2017,45000,Diesel,Manual,22.95,1248.0,74.0,5.0,3.75,tata zest
2015,55697,Diesel,Manual,22.54,1396.0,88.73,5.0,5.5,hyundai i20
2012,62000,Diesel,Manual,20.5,1598.0,103.5,5.0,3.0,skoda rapid
2011,48000,Petrol,Manual,16.0,1368.0,90.0,5.0,3.0,fiat linea
2010,90246,Petrol,Manual,16.1,1298.0,88.2,5.0,2.95,suzuki swift
2015,80500,Diesel,Manual,25.0,1396.0,69.0,5.0,2.45,tata indica
2012,119000,Diesel,Automatic,14.84,2143.0,170.0,5.0,13.99,mercedes-benz new
2012,41000,Petrol,Manual,16.8,1497.0,116.3,5.0,4.5,honda city
2010,58000,Petrol,Manual,18.5,1197.0,80.0,5.0,2.5,hyundai i20
2015,99000,Diesel,Manual,13.0,2982.0,168.5,7.0,20.5,toyota fortuner
2014,31200,Petrol,Manual,18.9,1197.0,82.0,5.0,3.9,hyundai grand
2009,85000,Diesel,Manual,15.0,1896.0,105.0,5.0,3.5,volkswagen jetta
2016,60924,Petrol,Automatic,15.63,1499.0,110.4,5.0,8.3,ford ecosport
2012,45000,Petrol,Manual,21.1,814.0,55.2,5.0,2.5,hyundai eon
2011,44000,Petrol,Automatic,19.15,1198.0,75.94,5.0,2.65,nissan micra
2016,30534,Petrol,Automatic,19.0,1199.0,88.7,5.0,7.42,honda jazz
2016,46399,Petrol,Manual,16.47,1198.0,74.0,5.0,4.63,volkswagen polo
2008,42000,Petrol,Manual,19.7,796.0,46.3,5.0,1.09,suzuki alto
2011,67000,Diesel,Manual,22.32,1582.0,126.32,5.0,3.8,hyundai verna
2013,58000,Diesel,Automatic,10.0,2148.0,170.0,5.0,15.75,mercedes-benz e-class
2015,27000,Petrol,Manual,17.57,1193.0,88.7,5.0,5.27,tata zest
2012,39566,Petrol,Manual,18.4,1198.0,86.8,5.0,2.75,honda brio
2016,14980,Diesel,Manual,27.3,1498.0,98.6,5.0,7.4,honda jazz
2017,18491,Petrol,Automatic,24.07,998.0,67.1,5.0,3.9,suzuki alto
2000,90000,Petrol,Manual,17.3,993.0,60.0,5.0,0.7,suzuki zen
2015,118211,Diesel,Manual,22.54,1396.0,88.73,5.0,5.9,hyundai i20
2016,63316,Diesel,Manual,22.7,1598.0,118.0,5.0,9.58,suzuki sx4
2014,42000,Diesel,Automatic,14.21,2143.0,203.0,5.0,24.95,mercedes-benz e-class
2011,67612,Diesel,Automatic,14.21,2143.0,203.0,5.0,11.5,mercedes-benz e-class
2016,33000,Diesel,Manual,16.0,2179.0,140.0,7.0,9.65,mahindra xuv500
2015,20000,Petrol,Manual,20.36,1197.0,78.9,5.0,3.75,hyundai i10
2007,143000,Petrol,Manual,14.2,1341.0,82.9,5.0,1.1,hyundai getz
2012,99000,Diesel,Manual,12.05,2179.0,120.0,8.0,6.0,mahindra scorpio
2016,22700,Petrol,Manual,18.7,1199.0,88.7,5.0,5.55,honda jazz
2014,62000,Diesel,Manual,15.1,2179.0,140.0,7.0,7.25,mahindra xuv500
2012,107023,Diesel,Manual,22.07,1199.0,73.9,5.0,3.9,volkswagen polo
2012,71082,Diesel,Manual,19.3,1248.0,73.9,5.0,3.95,suzuki swift
2013,60000,Diesel,Automatic,15.73,1968.0,174.33,5.0,22.0,audi q3
2014,21701,Petrol,Manual,23.1,998.0,67.04,5.0,3.38,suzuki celerio
2011,56000,Petrol,Manual,16.8,1497.0,116.3,5.0,3.45,honda city
2016,32450,Petrol,Manual,18.6,1197.0,81.83,5.0,5.75,hyundai i20
2016,12500,Petrol,Manual,25.17,799.0,53.3,5.0,2.75,renault kwid
2014,45800,Diesel,Manual,22.7,1498.0,89.84,5.0,7.5,ford ecosport
2015,35441,Petrol,Manual,18.6,1197.0,81.83,5.0,6.87,hyundai i20
2015,86398,Diesel,Manual,12.99,2494.0,100.6,7.0,15.2,toyota innova
2012,150000,Diesel,Manual,21.64,1461.0,84.8,5.0,3.5,nissan sunny
2014,89000,Diesel,Manual,25.2,1248.0,74.0,5.0,5.85,suzuki swift
2010,68375,Petrol,Manual,19.0,998.0,66.1,5.0,2.5,suzuki a-star
2013,52000,Petrol,Manual,18.6,1197.0,85.8,5.0,3.95,suzuki swift
2014,68000,Petrol,Manual,16.02,1373.0,93.7,7.0,6.75,suzuki ertiga
2007,71000,Petrol,Manual,18.9,998.0,67.1,5.0,1.5,suzuki wagon
2012,72003,Diesel,Manual,22.07,1199.0,73.9,5.0,3.9,volkswagen polo
2014,135670,Diesel,Manual,22.7,1498.0,89.84,5.0,6.55,ford ecosport
2017,65850,Diesel,Manual,25.1,1498.0,98.6,5.0,9.44,honda city
2015,53920,Petrol,Manual,14.28,1798.0,138.03,5.0,10.77,toyota corolla
2014,58000,Diesel,Manual,15.1,2179.0,140.0,7.0,7.5,mahindra xuv500
2016,4000,Petrol,Manual,24.7,796.0,47.3,5.0,3.0,suzuki alto
2010,58000,Diesel,Automatic,18.59,2993.0,265.0,5.0,11.75,bmw 5
2016,29832,Petrol,Manual,21.1,814.0,55.2,5.0,3.29,hyundai eon
2016,71156,Diesel,Manual,26.59,1248.0,74.0,5.0,6.5,suzuki swift
2015,64687,CNG,Manual,31.79,998.0,58.33,5.0,3.8,suzuki celerio
2011,54000,Diesel,Automatic,16.55,1968.0,147.51,5.0,18.0,audi a4
2009,75000,Petrol,Automatic,13.7,1798.0,157.75,5.0,4.95,skoda superb
2015,39208,Petrol,Manual,17.57,1193.0,88.7,5.0,4.52,tata zest
2013,38622,Petrol,Manual,17.4,1497.0,117.3,5.0,6.26,honda city
2016,18000,Petrol,Manual,16.95,1498.0,97.7,5.0,7.5,nissan sunny
2011,45000,Petrol,Automatic,14.4,1598.0,103.6,5.0,3.35,volkswagen vento
2014,48656,Petrol,Automatic,15.74,1591.0,121.3,5.0,5.5,hyundai verna
2012,79000,Diesel,Automatic,22.0,1582.0,126.2,5.0,5.25,hyundai verna
2012,88000,Diesel,Automatic,16.55,1968.0,140.0,5.0,16.25,audi a4
2009,92000,Petrol,Manual,15.5,1586.0,103.3,5.0,2.7,suzuki sx4
2008,50121,Petrol,Manual,20.4,1197.0,83.11,5.0,3.41,suzuki swift
2014,79000,Diesel,Manual,24.0,1120.0,70.0,5.0,4.15,hyundai grand
2014,46000,Diesel,Manual,20.14,1498.0,88.8,5.0,5.9,volkswagen polo
2012,100000,Petrol,Automatic,10.0,2496.0,157.7,5.0,11.5,mercedes-benz e-class
2015,41000,Petrol,Manual,18.6,1197.0,81.83,5.0,4.75,hyundai i20
2015,25000,Petrol,Automatic,24.07,998.0,67.1,5.0,3.5,suzuki alto
2014,71899,Diesel,Manual,20.77,1248.0,88.76,7.0,7.25,suzuki ertiga
2016,7100,Petrol,Automatic,23.1,998.0,67.04,5.0,4.35,suzuki celerio
2018,38171,Petrol,Automatic,22.5,999.0,67.0,5.0,4.99,renault kwid
2013,70359,Diesel,Manual,12.05,2179.0,120.0,8.0,7.65,mahindra scorpio
2017,26969,Diesel,Manual,22.07,1199.0,73.9,5.0,6.9,volkswagen polo
2011,56500,Diesel,Manual,20.0,1399.0,68.0,5.0,2.9,ford figo
2014,40000,Diesel,Manual,20.45,1461.0,83.8,5.0,5.75,nissan terrano
2017,53105,Petrol,Automatic,22.5,999.0,67.0,5.0,4.41,renault kwid
2013,23000,Diesel,Manual,21.14,1498.0,103.52,5.0,4.95,skoda rapid
2016,80999,Diesel,Automatic,16.0,2179.0,140.0,7.0,14.4,mahindra xuv500
2012,82000,Diesel,Manual,20.0,1399.0,68.05,5.0,2.95,ford figo
2017,68557,Diesel,Manual,15.96,2523.0,62.1,7.0,8.14,mahindra bolero
2016,34000,Diesel,Manual,20.64,1498.0,108.5,5.0,8.45,volkswagen vento
2015,77000,Diesel,Manual,12.99,2494.0,100.0,8.0,12.5,toyota innova
2012,48000,Diesel,Manual,15.1,2179.0,140.0,7.0,6.5,mahindra xuv500
2015,28232,Petrol,Manual,15.8,1499.0,110.0,5.0,7.72,ford ecosport
2011,110000,Diesel,Automatic,16.96,1968.0,138.1,5.0,8.0,volkswagen jetta
2014,22000,Petrol,Manual,16.47,1198.0,74.0,5.0,4.11,volkswagen polo
2015,14925,Petrol,Manual,18.5,1197.0,82.9,5.0,5.37,hyundai i20
2013,75000,Diesel,Manual,20.77,1248.0,88.8,7.0,6.55,suzuki ertiga
2015,23000,Petrol,Manual,17.4,1497.0,117.3,5.0,7.0,honda city
2014,57000,Petrol,Manual,17.0,1497.0,118.0,5.0,5.48,honda city
2013,76718,Diesel,Automatic,16.96,1968.0,138.03,5.0,6.51,volkswagen jetta
2016,138000,Diesel,Manual,25.8,1498.0,98.6,5.0,5.15,honda amaze
2013,140000,Diesel,Manual,15.1,2179.0,140.0,7.0,9.0,mahindra xuv500
2008,110000,Petrol,Automatic,14.53,1798.0,138.1,5.0,2.75,toyota corolla
2012,73000,Diesel,Automatic,22.69,1995.0,190.0,5.0,12.5,bmw 3
2017,63423,Diesel,Manual,23.0,1498.0,98.96,5.0,7.69,ford ecosport
2013,62132,Petrol,Manual,18.5,1197.0,82.85,5.0,4.57,hyundai i20
2013,51000,Petrol,Automatic,16.8,1497.0,118.0,5.0,4.5,honda city
2015,75000,Diesel,Manual,23.2,1248.0,73.94,5.0,4.9,suzuki ritz
2008,55410,Petrol,Manual,19.81,1086.0,68.05,5.0,1.65,hyundai i10
2012,45000,Diesel,Manual,22.32,1582.0,126.32,5.0,6.25,hyundai verna
2018,53322,Petrol,Manual,15.8,1591.0,121.3,5.0,12.13,hyundai creta
2013,50266,Petrol,Manual,17.0,1497.0,118.0,5.0,5.53,honda city
2017,21800,Petrol,Manual,17.0,1497.0,121.36,5.0,8.75,ford ecosport
2010,62000,Petrol,Manual,20.36,1197.0,78.9,5.0,2.4,hyundai i10
2014,41681,Petrol,Manual,17.0,1197.0,80.0,5.0,4.55,hyundai i20
2011,69313,Petrol,Manual,17.5,1197.0,85.8,5.0,2.65,suzuki swift
2017,49000,Diesel,Manual,25.0,1396.0,69.0,5.0,1.6,tata indica
2013,60000,Diesel,Manual,22.9,1248.0,74.0,5.0,4.15,suzuki swift
2008,38000,Petrol,Manual,13.9,1599.0,103.2,5.0,2.6,hyundai verna
2008,66000,Diesel,Automatic,16.07,1995.0,181.0,5.0,7.25,bmw 3
2017,33901,Diesel,Manual,12.8,2494.0,102.0,8.0,14.29,toyota innova
2011,57000,Diesel,Automatic,14.94,2143.0,204.0,5.0,17.25,mercedes-benz new
2014,60000,Diesel,Manual,23.2,1248.0,73.94,5.0,4.35,suzuki ritz
2016,85000,Diesel,Manual,24.3,1248.0,88.5,5.0,8.9,suzuki vitara
2016,146000,Petrol,Manual,19.1,1197.0,82.0,5.0,3.5,hyundai xcent
2014,56002,Diesel,Manual,26.0,1498.0,98.6,5.0,6.1,honda city
2016,8554,Petrol,Manual,25.17,799.0,53.3,5.0,3.2,renault kwid
2014,62322,Diesel,Manual,23.59,1364.0,67.06,5.0,4.9,toyota etios
2015,37929,Petrol,Manual,24.07,998.0,67.1,5.0,3.69,suzuki alto
2016,5400,Petrol,Manual,23.84,1199.0,84.0,5.0,3.98,tata tiago
2013,60000,Diesel,Manual,21.9,1396.0,90.0,5.0,2.95,hyundai i20
2014,55730,Diesel,Automatic,16.55,1968.0,147.51,5.0,15.21,audi a4
2015,62000,Diesel,Manual,28.4,1248.0,74.0,5.0,6.3,suzuki swift
2017,14576,Petrol,Manual,17.0,1198.0,73.75,5.0,6.69,volkswagen ameo
2009,28000,Petrol,Manual,17.0,1197.0,80.0,5.0,2.65,hyundai i20
2012,58200,Diesel,Manual,14.66,2199.0,194.3,7.0,7.5,hyundai santa
2018,12278,Petrol,Automatic,23.1,998.0,67.04,5.0,5.63,suzuki celerio
2018,17665,Petrol,Manual,15.8,1591.0,121.3,5.0,11.78,hyundai creta
2011,55893,Petrol,Manual,15.04,1598.0,103.6,5.0,3.35,volkswagen vento
2015,60586,Petrol,Manual,23.1,998.0,67.04,5.0,4.11,suzuki celerio
2017,30000,Petrol,Manual,22.74,796.0,47.3,5.0,3.1,suzuki alto
2017,65000,Petrol,Manual,17.57,1193.0,88.7,5.0,4.8,tata zest
2014,38000,Petrol,Manual,16.09,1598.0,103.5,5.0,3.49,volkswagen vento
2012,25000,Petrol,Manual,17.5,1373.0,91.1,7.0,5.15,suzuki ertiga
2014,13710,Petrol,Manual,16.2,1199.0,74.0,5.0,4.75,volkswagen polo
2015,100000,Diesel,Automatic,12.55,2982.0,168.5,7.0,19.0,toyota fortuner
2017,17000,Petrol,Manual,23.1,998.0,67.04,5.0,4.9,suzuki celerio
2006,100173,Petrol,Manual,16.9,1497.0,100.0,5.0,2.4,honda city
2016,29647,Diesel,Manual,20.14,1498.0,88.0,5.0,6.3,volkswagen polo
2018,43639,Petrol,Manual,21.1,998.0,100.0,5.0,8.15,suzuki baleno
2012,37333,Petrol,Manual,20.36,1197.0,78.9,5.0,3.22,hyundai i10
2018,48407,Petrol,Manual,18.6,1197.0,81.83,5.0,7.65,hyundai i20
2010,72400,Petrol,Manual,20.36,1197.0,78.9,5.0,2.3,hyundai i10
2012,65167,Petrol,Manual,19.4,1198.0,86.8,5.0,3.28,honda brio
2016,25418,Petrol,Manual,20.73,1373.0,91.2,5.0,7.09,suzuki ciaz
2013,38995,Diesel,Manual,19.3,1248.0,73.9,5.0,6.46,suzuki swift
2012,60000,Diesel,Manual,22.07,1199.0,73.9,5.0,4.0,volkswagen polo
2011,72000,Diesel,Automatic,17.05,1995.0,184.0,5.0,11.0,bmw x1
2015,4311,Diesel,Manual,25.83,1498.0,99.0,5.0,4.8,ford figo
2007,50000,Petrol,Manual,17.3,1061.0,64.0,5.0,1.1,suzuki wagon
2018,13000,Petrol,Manual,21.4,1197.0,83.1,5.0,6.6,suzuki baleno
2013,74000,Petrol,Manual,22.0,1197.0,81.8,5.0,4.5,suzuki dzire
2009,75000,Petrol,Manual,14.7,1150.0,76.0,5.0,1.0,chevrolet aveo
2017,25000,Diesel,Manual,20.14,1498.0,88.0,5.0,6.9,volkswagen polo
2018,32663,Diesel,Manual,24.0,1186.0,73.97,5.0,6.28,hyundai grand
2012,76777,Diesel,Manual,12.05,2179.0,120.0,8.0,4.88,mahindra scorpio
2015,43993,Petrol,Manual,21.1,814.0,55.2,5.0,3.45,hyundai eon
2016,72118,Diesel,Manual,15.4,2179.0,120.0,8.0,10.23,mahindra scorpio
2010,83000,Petrol,Automatic,11.1,2354.0,142.0,5.0,6.5,honda accord
2016,7523,Petrol,Manual,16.2,1199.0,74.0,5.0,6.15,volkswagen polo
2014,34670,Petrol,Manual,15.1,1196.0,73.0,7.0,2.9,suzuki eeco
2016,30000,Diesel,Manual,24.0,1120.0,70.0,5.0,5.5,hyundai grand
2015,59261,Diesel,Manual,24.0,1186.0,73.97,5.0,4.25,hyundai grand
2016,65210,Diesel,Manual,22.9,1248.0,74.0,5.0,5.48,suzuki swift
2016,19000,Petrol,Manual,18.6,1197.0,81.83,5.0,7.25,hyundai i20
2012,50000,Petrol,Manual,17.5,1298.0,85.8,5.0,3.0,suzuki swift
2007,75000,Petrol,Manual,17.7,1497.0,78.0,5.0,1.49,honda city
2013,54534,Petrol,Automatic,16.95,1197.0,78.9,5.0,3.65,hyundai i10
2018,13000,Diesel,Manual,23.0,1498.0,98.96,5.0,10.9,ford ecosport
2015,48808,Petrol,Manual,23.1,998.0,67.04,5.0,4.3,suzuki celerio
2012,63001,Diesel,Manual,20.77,1248.0,88.76,7.0,6.11,suzuki ertiga
2015,64771,Diesel,Manual,12.8,2494.0,102.0,8.0,15.5,toyota innova
2016,34634,Petrol,Manual,17.8,1497.0,117.3,5.0,6.9,honda city
2012,69242,Petrol,Manual,19.1,1197.0,85.8,5.0,4.69,suzuki swift
2011,33292,Petrol,Manual,18.5,1197.0,85.8,5.0,3.19,suzuki ritz
2012,55000,Petrol,Automatic,15.0,1396.0,98.6,5.0,3.75,hyundai i20
2019,1000,Petrol,Manual,17.19,1197.0,81.86,5.0,8.6,hyundai i20
2011,80000,Petrol,Manual,17.0,1497.0,118.0,5.0,3.85,honda city
2019,16573,Petrol,Manual,17.8,1198.0,86.7,5.0,9.31,honda amaze
2008,152633,Petrol,Automatic,12.9,1799.0,130.0,5.0,3.0,honda civic
2015,53000,Petrol,Manual,18.6,1197.0,81.83,5.0,5.5,hyundai i20
2017,50129,Diesel,Manual,19.67,1582.0,126.2,5.0,13.3,hyundai creta
2013,63716,Diesel,Automatic,15.73,1968.0,174.33,5.0,23.0,audi q3
2018,11000,Petrol,Manual,24.7,796.0,47.3,5.0,3.35,suzuki alto
2012,115000,Diesel,Automatic,15.06,1995.0,177.0,5.0,10.0,bmw x1
2013,63265,Petrol,Manual,20.36,1197.0,78.9,5.0,2.95,hyundai i10
2016,20000,Diesel,Manual,21.66,1498.0,108.62,5.0,6.75,volkswagen ameo
2010,79000,Petrol,Manual,16.47,1198.0,73.9,5.0,2.44,volkswagen polo
2015,41000,Petrol,Manual,20.73,1373.0,91.1,5.0,5.85,suzuki ciaz
2015,26323,Petrol,Automatic,17.21,1197.0,103.5,5.0,7.4,volkswagen polo
2016,76000,Diesel,Manual,24.4,1120.0,71.0,5.0,3.8,hyundai xcent
2008,69972,Petrol,Manual,13.5,1799.0,130.0,5.0,3.8,honda civic
2008,69000,Petrol,Manual,17.7,1497.0,78.0,5.0,2.7,honda city
2016,65000,Diesel,Manual,15.96,2523.0,62.1,7.0,7.21,mahindra bolero
2016,29512,Petrol,Manual,17.4,1497.0,117.3,5.0,7.9,honda city
2017,51000,Diesel,Manual,25.4,1186.0,73.97,5.0,4.2,hyundai xcent
2014,58003,Diesel,Manual,19.01,1461.0,108.45,5.0,5.75,renault duster
2013,56500,Petrol,Automatic,16.98,998.0,66.1,5.0,3.45,suzuki a-star
2018,46811,Diesel,Manual,16.0,2179.0,140.0,7.0,16.59,mahindra xuv500
2009,52100,Diesel,Automatic,13.2,1995.0,170.0,5.0,7.5,bmw 3
2016,73000,Diesel,Manual,13.68,2393.0,147.8,7.0,16.5,toyota innova
2009,31423,Petrol,Manual,17.0,1497.0,118.0,5.0,1.99,honda city
2014,75180,Diesel,Manual,22.9,1248.0,74.0,5.0,5.25,suzuki swift
2013,75000,Diesel,Manual,19.64,1461.0,108.45,5.0,5.4,renault duster
2014,15000,Petrol,Manual,16.47,1198.0,74.0,5.0,3.9,volkswagen polo
2015,12000,Petrol,Manual,17.19,1197.0,81.86,5.0,5.8,hyundai i20
2017,44504,Diesel,Manual,23.4,1248.0,74.0,5.0,5.6,suzuki swift
2015,39437,Diesel,Manual,28.4,1248.0,74.0,5.0,5.15,suzuki swift
2017,36931,Diesel,Automatic,19.08,1582.0,126.2,5.0,9.48,hyundai verna
2009,71346,Petrol,Manual,17.5,1298.0,85.8,5.0,3.8,suzuki swift
2015,45000,Petrol,Manual,18.6,1197.0,81.83,5.0,5.5,hyundai i20
2010,85155,Petrol,Manual,17.0,1197.0,80.0,5.0,3.55,hyundai i20
2015,48823,Petrol,Manual,20.73,1373.0,91.1,5.0,6.35,suzuki ciaz
2005,92000,Diesel,Manual,16.1,1405.0,70.0,5.0,1.1,tata indigo
2014,36000,Petrol,Manual,17.57,1193.0,88.7,5.0,3.7,tata zest
2016,24569,Diesel,Manual,16.0,1997.0,140.0,7.0,13.5,mahindra xuv500
2008,95000,Petrol,Automatic,11.7,2354.0,177.6,5.0,2.85,honda accord
2015,65000,Diesel,Manual,22.7,1582.0,126.2,5.0,7.75,hyundai elantra
2017,100400,Diesel,Manual,25.0,1396.0,69.0,5.0,2.85,tata indica
2014,76414,Diesel,Manual,25.8,1498.0,98.6,5.0,4.95,honda amaze
2012,82103,Diesel,Manual,15.1,2179.0,140.0,7.0,6.2,mahindra xuv500
2010,45252,Petrol,Manual,18.9,1197.0,81.86,5.0,2.25,hyundai grand
2017,10300,Petrol,Manual,21.4,1197.0,83.1,5.0,6.75,suzuki baleno
2016,42024,Diesel,Automatic,19.08,1582.0,126.2,5.0,9.73,hyundai verna
2018,51236,Diesel,Manual,25.47,1248.0,88.5,7.0,8.49,suzuki ertiga
2015,42894,Diesel,Manual,23.2,1248.0,73.94,5.0,5.59,suzuki ritz
2011,68000,Diesel,Automatic,15.6,1896.0,106.0,5.0,4.8,skoda laura
2014,69000,Diesel,Manual,22.7,1498.0,89.84,5.0,5.45,ford ecosport
2017,10000,Petrol,Manual,18.6,1197.0,81.83,5.0,6.5,hyundai i20
2015,16000,Petrol,Manual,19.4,1198.0,86.8,5.0,4.35,honda brio
2013,46992,Diesel,Manual,25.8,1498.0,98.6,5.0,3.75,honda amaze
2015,50000,Diesel,Manual,24.0,1120.0,70.0,5.0,4.0,hyundai grand
2011,39010,Diesel,Manual,23.08,1461.0,63.1,5.0,2.6,nissan micra
2016,26946,Petrol,Manual,18.9,1197.0,82.0,5.0,4.45,hyundai grand
2015,28700,Petrol,Manual,21.1,814.0,55.2,5.0,2.6,hyundai eon
2011,60000,Petrol,Automatic,11.74,1796.0,186.0,5.0,16.0,mercedes-benz new
2016,39000,Diesel,Automatic,11.18,2696.0,184.0,7.0,13.85,mahindra ssangyong
2018,7784,Petrol,Manual,20.73,1373.0,91.1,5.0,8.76,suzuki ciaz
2017,42000,Petrol,Automatic,22.0,1197.0,81.8,5.0,5.5,suzuki dzire
2013,57000,Diesel,Manual,19.01,1461.0,108.45,5.0,4.99,renault duster
2013,85350,Diesel,Manual,22.32,1582.0,126.32,5.0,5.7,hyundai verna
